model,context_length,position_ratio,repeat,correct,status,passkey,pred_digits,generated_text
Anchored-20,1024,0.1,6,0,ok,49669,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.1,7,0,ok,91714,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,1024,0.1,8,0,ok,90625,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,1024,0.1,9,0,ok,60251,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.1,10,0,ok,24224,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.1,11,0,ok,79716,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,1024,0.1,12,0,ok,22896,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.1,13,0,ok,23509,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.1,14,0,ok,94615,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,1024,0.1,15,0,ok,97428,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,1024,0.1,16,0,ok,99708,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.1,17,0,ok,18621,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.1,18,0,ok,60524,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.1,19,0,ok,19758,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.3,0,0,ok,35817,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.3,1,0,ok,26021,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.3,2,0,ok,82840,,ouncing the universe. The goal of the universe is to make the universe of the
Anchored-20,1024,0.3,3,0,ok,98873,,ouncing the universe. The goal of the universe is to make the universe of the
Anchored-20,1024,0.3,4,0,ok,74072,,ouncing the universe. The goal of the universe is to make the universe of the
Anchored-20,1024,0.3,5,0,ok,25280,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.3,6,0,ok,94526,,ouncing the universe. The goal of the universe is to make the universe of the
Anchored-20,1024,0.3,7,0,ok,88888,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.3,8,0,ok,77862,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.3,9,0,ok,33559,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.3,10,0,ok,82515,,ouncing the universe. The goal of the universe is to make the universe of the
Anchored-20,1024,0.3,11,0,ok,95751,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.3,12,0,ok,99493,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.3,13,0,ok,68544,,ouncing the universe. The goal of the universe is to make the universe of the
Anchored-20,1024,0.3,14,0,ok,28168,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.3,15,0,ok,79239,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.3,16,0,ok,78413,,ouncing the universe. The goal of the universe is to make the universe of the
Anchored-20,1024,0.3,17,0,ok,75750,,ouncing the universe. The goal of the universe is to make the universe of the
Anchored-20,1024,0.3,18,0,ok,21736,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.3,19,0,ok,48452,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.5,0,0,ok,12299,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.5,1,0,ok,85333,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,2,0,ok,99034,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,3,0,ok,96086,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,4,0,ok,57791,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,5,0,ok,82989,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,6,0,ok,58463,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,7,0,ok,91419,,ouncing the universe. The goal of the universe is to make the universe of the
Anchored-20,1024,0.5,8,0,ok,91002,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.5,9,0,ok,83554,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,10,0,ok,52928,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.5,11,0,ok,35541,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,12,0,ok,13193,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,13,0,ok,53566,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,14,0,ok,70668,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,15,0,ok,99844,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,16,0,ok,50186,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,17,0,ok,76917,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,18,0,ok,83648,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.5,19,0,ok,82431,,"ouncing the universe of the universe. The universe is a very large, complex,"
Anchored-20,1024,0.7,0,0,ok,64563,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,1024,0.7,1,0,ok,48086,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,2,0,ok,86056,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,1024,0.7,3,0,ok,29654,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,4,0,ok,56250,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,5,0,ok,47533,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,6,0,ok,13013,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,7,0,ok,58368,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,8,0,ok,29221,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,9,0,ok,92341,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,1024,0.7,10,0,ok,81288,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,1024,0.7,11,0,ok,27650,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,12,0,ok,58317,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,1024,0.7,13,0,ok,79348,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,14,0,ok,39858,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,15,0,ok,72472,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,1024,0.7,16,0,ok,54716,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,17,0,ok,26320,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,18,0,ok,17470,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.7,19,0,ok,19537,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,0,0,ok,43060,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,1,0,ok,89563,,iced by the large number of possible events. The goal of the universe is to
Anchored-20,1024,0.9,2,0,ok,60519,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,3,0,ok,22327,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,4,0,ok,68955,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,5,0,ok,63053,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,6,0,ok,21381,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,7,0,ok,93391,, – for the purpose of the universe. The goal of the universe is to
Anchored-20,1024,0.9,8,0,ok,98156,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,9,0,ok,33053,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,10,0,ok,77060,, – for the purpose of the universe. The goal of the universe is to
Anchored-20,1024,0.9,11,0,ok,42774,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,12,0,ok,24182,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,13,0,ok,60169,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,14,0,ok,78974,, – for the purpose of the universe. The goal of the universe is to
Anchored-20,1024,0.9,15,0,ok,66679,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,16,0,ok,90747,, – for the purpose of the universe. The goal of the universe is to
Anchored-20,1024,0.9,17,0,ok,22261,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,1024,0.9,18,0,ok,77811,, – for the purpose of the universe. The goal of the universe is to
Anchored-20,1024,0.9,19,0,ok,11207,,"ouncing the universe of the universe. The universe is a very large, very large"
Anchored-20,2048,0.1,0,0,ok,37537,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,1,0,ok,61977,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,2,0,ok,15991,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,3,0,ok,69005,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,4,0,ok,11986,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,5,0,ok,83664,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,6,0,ok,72802,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,7,0,ok,41954,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,8,0,ok,59616,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,9,0,ok,12818,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,10,0,ok,30648,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,11,0,ok,59601,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,12,0,ok,68193,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,13,0,ok,30080,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,14,0,ok,63474,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,15,0,ok,49886,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,16,0,ok,89931,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,17,0,ok,52180,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,18,0,ok,19874,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.1,19,0,ok,54105,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,0,0,ok,15304,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,1,0,ok,43884,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,2,0,ok,26671,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,3,0,ok,64338,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,4,0,ok,75170,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,5,0,ok,70553,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.3,6,0,ok,21390,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,7,0,ok,94082,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.3,8,0,ok,20816,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,9,0,ok,68203,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,10,0,ok,91772,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.3,11,0,ok,90641,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,12,0,ok,90618,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.3,13,0,ok,10042,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,14,0,ok,54482,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,15,0,ok,69658,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,16,0,ok,88871,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,17,0,ok,51369,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,18,0,ok,21226,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.3,19,0,ok,18904,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,0,0,ok,73608,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,1,0,ok,99618,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.5,2,0,ok,79229,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,3,0,ok,51354,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,4,0,ok,58124,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,5,0,ok,74195,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,6,0,ok,28382,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,7,0,ok,72199,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,8,0,ok,62468,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,9,0,ok,21179,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,10,0,ok,72956,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.5,11,0,ok,33875,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,12,0,ok,93530,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,13,0,ok,37337,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,14,0,ok,50278,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,15,0,ok,55322,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,16,0,ok,41576,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,17,0,ok,65674,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,18,0,ok,28055,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.5,19,0,ok,90775,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.7,0,0,ok,82208,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,1,0,ok,97164,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,2,0,ok,93835,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,3,0,ok,46187,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,4,0,ok,76035,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.7,5,0,ok,29764,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,6,0,ok,51488,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,7,0,ok,77689,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,8,0,ok,94878,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.7,9,0,ok,89901,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.7,10,0,ok,65985,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.7,11,0,ok,27130,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,12,0,ok,94539,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,13,0,ok,55072,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,14,0,ok,72749,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,15,0,ok,77214,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.7,16,0,ok,78102,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,17,0,ok,15250,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.7,18,0,ok,91561,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,2048,0.7,19,0,ok,22485,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,0,0,ok,52909,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,1,0,ok,26788,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,2,0,ok,61552,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,3,0,ok,12006,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,4,0,ok,52898,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,5,0,ok,70162,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,6,0,ok,36923,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,7,0,ok,82571,1,"ψ1, where the goal is to be a high-quality, non-"
Anchored-20,2048,0.9,8,0,ok,39617,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,9,0,ok,37922,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,10,0,ok,72374,11111111,ψ1.1.1.1.1.1.1.1
Anchored-20,2048,0.9,11,0,ok,28862,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,12,0,ok,77212,11111111,ψ1.1.1.1.1.1.1.1
Anchored-20,2048,0.9,13,0,ok,17854,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,14,0,ok,86084,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,15,0,ok,43692,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,16,0,ok,22341,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,17,0,ok,55026,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,18,0,ok,27861,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,2048,0.9,19,0,ok,64106,,"ouncing the universe of the universe. The universe is a very large, very short"
Anchored-20,4096,0.1,0,0,ok,51377,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,1,0,ok,18889,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,2,0,ok,96964,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,3,0,ok,40138,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,4,0,ok,59830,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,5,0,ok,50024,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,6,0,ok,98249,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,7,0,ok,63077,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,8,0,ok,82886,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,9,0,ok,21689,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,10,0,ok,97206,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,11,0,ok,30335,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,12,0,ok,94963,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,13,0,ok,51442,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,14,0,ok,84238,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,15,0,ok,99363,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,16,0,ok,67478,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,17,0,ok,26774,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,18,0,ok,79927,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.1,19,0,ok,94738,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,0,0,ok,57920,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,1,0,ok,78315,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,2,0,ok,94347,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,3,0,ok,48755,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,4,0,ok,52402,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,5,0,ok,26517,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,6,0,ok,27608,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,7,0,ok,53126,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,8,0,ok,37141,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,9,0,ok,60122,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,10,0,ok,51651,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,11,0,ok,40293,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,12,0,ok,87273,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,13,0,ok,14165,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,14,0,ok,81363,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,15,0,ok,33217,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,16,0,ok,54824,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,17,0,ok,52413,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,18,0,ok,94096,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.3,19,0,ok,84473,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,0,0,ok,80327,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,1,0,ok,94208,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,2,0,ok,11871,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,3,0,ok,75581,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,4,0,ok,73916,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,5,0,ok,23993,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,6,0,ok,22118,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,7,0,ok,36540,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,8,0,ok,11036,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,9,0,ok,61998,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,10,0,ok,53892,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,11,0,ok,97836,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,12,0,ok,42227,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,13,0,ok,30314,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,14,0,ok,67860,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,15,0,ok,69799,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,16,0,ok,42011,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,17,0,ok,57554,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,18,0,ok,51890,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.5,19,0,ok,17375,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,0,0,ok,75232,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,1,0,ok,94797,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,2,0,ok,74957,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,3,0,ok,71413,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,4,0,ok,73706,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,5,0,ok,42384,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,6,0,ok,41036,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,7,0,ok,87541,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,8,0,ok,88416,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,9,0,ok,86646,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,10,0,ok,41970,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,11,0,ok,32980,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,12,0,ok,67560,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,13,0,ok,61176,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,14,0,ok,22970,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,15,0,ok,84398,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,16,0,ok,95823,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,17,0,ok,66333,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,18,0,ok,19533,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.7,19,0,ok,22629,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,0,0,ok,85104,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,1,0,ok,91672,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,4096,0.9,2,0,ok,92450,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,3,0,ok,17871,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,4,0,ok,36198,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,5,0,ok,90151,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,6,0,ok,80423,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,7,0,ok,82054,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,8,0,ok,82337,,"iced by the universe of the universe. The universe is a very large, very"
